time,open,high,low,close,volume,atr_norm,norm_return,norm_high_low,norm_body,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_USD,csm_JPY,csm_base,csm_quote,csm_diff,news_impact_USD,news_impact_JPY,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,hour,is_london_session,is_new_york_session,is_tokyo_session,london_open,new_york_open,london_close,dxy_corr_30d
2014-11-27,117.61599731445312,117.8219985961914,117.26000213623048,117.62999725341795,0,1.0631425040108806,-0.001365428531660769,0.5286181841481258,0.013168450054449388,1.0631425040108806,67.10336569138741,111.90909895984504,2.2438020173733406,74.71263914137214,110.05799865722656,105.5,110.05799865722656,105.5,110.05799865722656,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,117.7760009765625,116.9990005493164,106.6989974975586,106.3290023803711,117.7760009765625,116.9990005493164,106.6989974975586,106.3290023803711,1,0,0,0,17.0,1.0,2.6612551177886434,1,0,0,0,1,0,117.70900217692058,117.97400410970053,117.53600056966148,118.14700571695963,117.27099863688153,117.70900217692058,117.8763195292155,117.54168482462566,117.97968836466471,117.43831598917644,30.0,111.90909895984504,105.74071444729881,1,212.8192847528176,213.2449233223232,212.393646183312,212.8192847528176,10000.0,35.224403311175024,210.14759555806424,1,0.6053982833252904,1,0.0,0.0,0.0,0.0,0.0,1.3322359760759205e-22,0.0,1.3322359760759205e-22,1.3322359760759205e-22,9.953486573171392e-23,1.3322359760759205e-22,0.0,3,11,0,0,0,1,0,0,0,0.0
2014-11-28,117.87200164794922,118.68399810791016,117.86000061035156,117.83999633789062,0,1.0455709184919084,0.0017074414461371017,0.7880837951643647,-0.030610367496407595,1.0455709184919084,74.52897775695276,112.14168317074879,2.157008137043988,73.4980148602725,110.05799865722656,105.5,110.05799865722656,105.5,110.05799865722656,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,117.7760009765625,116.9990005493164,106.6989974975586,106.3290023803711,117.7760009765625,116.9990005493164,106.6989974975586,106.3290023803711,0,0,0,0,16.0,1.0,2.707327769464335,1,0,0,0,1,0,117.57066599527995,117.88132985432942,117.3193333943685,118.13266245524088,117.00866953531903,117.57066599527995,117.78534864298503,117.35598334757488,117.9179798075358,117.2233521830241,10.0,112.14168317074879,105.86110531188181,1,215.71411516203543,216.1455433923595,215.2826869317114,215.71411516203543,10000.0,41.819748947709584,210.36589044449448,1,0.5724654743165442,1,0.0,0.0,0.0,0.0,0.0,3.252529238466591e-26,0.0,3.252529238466591e-26,3.252529238466591e-26,2.3905444230228832e-26,3.252529238466591e-26,0.0,4,11,0,0,0,1,0,0,0,0.0
2014-12-01,118.8740005493164,119.08499908447266,117.88999938964844,118.86399841308594,0,1.0245710100446428,0.00848137084407701,1.1663415059656528,-0.009762267458682961,1.0245710100446428,77.24318689019232,112.40530337633065,2.1461127195702545,71.75818091876461,110.05799865722656,105.5,110.05799865722656,105.5,110.05799865722656,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,117.88999938964844,117.8219985961914,106.6989974975586,106.3290023803711,117.88999938964844,117.8219985961914,106.6989974975586,106.3290023803711,1,0,0,0,16.0,1.0,2.9319882295045745,1,0,0,0,1,0,118.12799835205078,118.39599609375,117.5719985961914,118.95199584960938,117.30400085449219,118.12799835205078,118.44276539611816,117.8132313079834,118.637228805542,117.61876789855957,30.0,112.40530337633065,105.99048733278933,1,210.38991393748503,210.81069376536004,209.96913410961008,210.38991393748503,10000.0,30.768175245459247,210.36683254225883,1,0.47995038905319565,1,0.0,0.0,0.0,0.0,0.0,4.734208788218587e-37,0.0,4.734208788218587e-37,4.734208788218587e-37,3.3971821073219476e-37,4.734208788218587e-37,0.0,0,12,0,0,0,1,0,0,0,0.0
2014-12-02,118.34200286865234,119.28600311279295,118.22000122070312,118.30799865722656,0,1.0218565804617736,-0.0045775628898736785,1.0432010836668555,-0.03327689235060253,1.0218565804617736,68.13400261194062,112.6367816226403,2.0687660419417,70.1966707340927,110.05799865722656,105.5,110.05799865722656,105.5,110.05799865722656,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,117.88999938964844,117.8219985961914,106.6989974975586,106.3290023803711,117.88999938964844,117.8219985961914,106.6989974975586,106.3290023803711,0,0,0,0,16.0,1.0,2.8100049211115685,1,0,0,0,1,0,118.61299896240234,119.33599853515625,118.14099884033203,119.80799865722656,117.41799926757812,118.61299896240234,119.06948884582519,118.1565090789795,119.35150877380372,117.87448915100097,10.0,112.6367816226403,106.11304963452503,1,213.12455301298,213.55080211900597,212.69830390695404,213.12455301298,10000.0,39.974662821016054,210.47497844307145,1,0.41023926618684387,1,0.0,0.0,0.0,0.0,0.0,1.1555305804948692e-40,0.0,1.1555305804948692e-40,1.1555305804948692e-40,8.111439968217335e-41,1.1555305804948692e-40,0.0,1,12,0,0,0,1,0,0,0,0.0
2014-12-03,119.16000366210938,119.74400329589844,119.12999725341795,119.19400024414062,0,1.0887854439871643,0.006878252043798192,0.5639366744580776,0.031224317168269185,1.0887854439871643,73.02998715182653,112.89392745093443,2.055269300967268,68.83523763890007,110.05799865722656,105.5,110.05799865722656,105.5,110.05799865722656,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,119.12999725341795,119.08499908447266,106.6989974975586,106.3290023803711,119.12999725341795,119.08499908447266,106.6989974975586,106.3290023803711,1,0,0,0,17.0,1.0,3.0043888280724307,1,0,0,0,1,0,118.60466766357422,118.98933410644531,117.92333221435548,119.67066955566405,117.53866577148439,118.60466766357422,119.01188038635253,118.19745494079591,119.26345683288574,117.9458784942627,30.0,112.89392745093443,106.24320834705853,1,211.9381348562883,212.36201112600085,211.5142585865757,211.9381348562883,10000.0,38.18336542568486,210.53235712594272,1,0.29637896832754107,1,0.0,0.0,0.0,0.0,0.0,2.821119413175534e-44,0.0,2.821119413175534e-44,2.821119413175534e-44,1.941924252136522e-44,2.821119413175534e-44,0.0,2,12,0,0,0,1,0,0,0,0.0
2014-12-04,119.87899780273438,120.197998046875,119.69300079345705,119.86100006103516,0,1.0719996861049097,0.005220074019195313,0.471079665380176,-0.016788943068270102,1.0719996861049097,74.37507370500302,113.16714598466388,2.0744810214835354,67.0005419547558,110.05799865722656,105.5,110.05799865722656,105.5,110.05799865722656,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,119.69300079345705,119.28600311279295,106.6989974975586,106.3290023803711,119.69300079345705,119.28600311279295,106.6989974975586,106.3290023803711,1,0,0,0,18.0,1.0,3.150724943340263,1,0,0,0,1,0,119.35600026448567,119.58200327555339,118.96799723307291,119.97000630696616,118.74199422200519,119.35600026448567,119.59055057271321,119.12144995625813,119.73545599873862,118.97654453023273,30.0,113.16714598466388,106.37870876212297,1,211.44015972771987,211.8630400471753,211.01727940826444,211.44015972771987,10000.0,45.13619825287468,210.56795722797318,1,0.17390628467822036,1,0.0,0.0,0.0,0.0,0.0,6.887498567222879e-48,0.0,6.887498567222879e-48,6.887498567222879e-48,4.6146613671653696e-48,6.887498567222879e-48,0.0,3,12,0,0,0,1,0,0,0,0.0
2014-12-05,119.78099822998048,121.6709976196289,119.6959991455078,119.81199645996094,0,1.117000034877231,-0.0003660133381684877,1.768127495482289,0.02775132409361253,1.117000034877231,70.08811957267838,113.42772835624416,2.061983010731282,66.49510051161066,121.6709976196289,105.5,121.6709976196289,105.5,110.05799865722656,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,119.69300079345705,119.28600311279295,106.6989974975586,106.3290023803711,119.69300079345705,119.28600311279295,106.6989974975586,106.3290023803711,0,0,0,0,18.0,1.0,0.885041034363183,1,0,0,0,1,0,119.91733296712239,120.14166514078774,119.63666788736978,120.42233022054035,119.41233571370444,119.91733296712239,120.11024191792805,119.72442401631673,120.22942126973469,119.6052446645101,10.0,113.42772835624416,106.51237331633033,1,214.00527590417653,214.43328645598487,213.5772653523682,214.00527590417653,10000.0,53.92195546151735,210.70275403880467,1,0.0731211323135532,1,0.0,0.0,0.0,0.0,0.0,1.6815182048883922e-51,0.0,1.6815182048883922e-51,1.6815182048883922e-51,1.1181272204615677e-51,1.6815182048883922e-51,0.0,4,12,0,0,0,1,0,0,0,0.0
2014-12-08,121.59500122070312,121.66899871826172,120.68000030517578,121.56099700927734,0,1.2059288024902333,0.012105088610803894,0.820113435423106,-0.028197528208599734,1.2059288024902333,78.0632132134748,113.74668006812782,2.168214151418084,65.93622073537848,121.6709976196289,105.5,121.6709976196289,105.5,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,120.68000030517578,120.197998046875,106.6989974975586,106.3290023803711,120.68000030517578,120.197998046875,106.6989974975586,106.3290023803711,1,0,0,0,19.0,1.0,0.9931976608407858,1,0,0,0,1,0,120.39299774169922,121.08999633789064,119.11499786376953,122.36799621582033,118.41799926757811,120.39299774169922,121.14744715881348,119.63854832458496,121.61354679870607,119.17244868469237,30.0,113.74668006812782,106.66211086551388,1,212.94224041698104,213.36812489781505,212.5163559361471,212.94224041698104,10000.0,54.66730015345375,210.79057703402728,1,-0.05631537234888598,1,0.0,0.0,0.0,0.0,0.0,2.447528578370361e-62,0.0,2.447528578370361e-62,2.447528578370361e-62,1.6138078459957522e-62,2.447528578370361e-62,0.0,0,12,0,0,0,1,0,0,0,0.0
2014-12-09,120.66000366210938,120.99500274658205,118.0009994506836,120.6500015258789,0,1.3809291294642836,-0.00542688451291582,2.1681078572511123,-0.007243048189119574,1.3809291294642836,70.015872695329,114.01739855666708,2.154062680044973,61.438632155659086,121.6709976196289,105.5,121.6709976196289,105.5,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,120.68000030517578,120.197998046875,106.6989974975586,106.3290023803711,120.68000030517578,120.197998046875,106.6989974975586,106.3290023803711,1,0,0,0,19.0,1.0,0.9368625166012837,1,0,0,0,1,0,121.30333201090495,121.92666371663412,120.93766530354819,122.29233042399089,120.31433359781902,121.30333201090495,121.68112940470378,120.92553461710612,121.91453303019206,120.69213099161784,30.0,114.01739855666708,106.80129385715931,1,207.6206217321665,208.03586297563083,207.2053804887022,207.6206217321665,10000.0,40.997748701768685,210.6662650614053,-1,-0.3124508375992754,0,0.0,0.0,0.0,0.0,0.0,5.973953083734385e-66,0.0,5.973953083734385e-66,5.973953083734385e-66,3.670315060267221e-66,5.973953083734385e-66,0.0,1,12,0,0,0,1,0,0,0,0.0
2014-12-10,119.4229965209961,119.90799713134766,118.31900024414062,119.34200286865234,0,1.3974293300083696,-0.007758006018612051,1.137085685182745,-0.05795903277861279,1.3974293300083696,56.30145855613249,114.22620656890179,2.014085848848026,56.29777096805534,121.6709976196289,105.5,121.6709976196289,105.5,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,1,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,0,1,0,0,20.0,1.0,0.8559770518950822,1,0,0,0,1,0,119.88200124104817,121.76300303141275,118.7689997355143,122.87600453694662,116.88799794514972,119.88200124104817,121.02571050008137,118.73829198201497,121.73229527791341,118.03170720418294,30.0,114.22620656890179,106.92607703140303,1,207.5565300740544,207.97164313420248,207.14141701390625,207.5565300740544,10000.0,39.8185710974694,210.5443146697445,-1,-0.5533856594406149,0,0.0,0.0,0.0,0.0,0.0,1.4584845526723602e-69,0.0,1.4584845526723602e-69,1.4584845526723602e-69,8.210942930679518e-70,1.4584845526723602e-69,0.0,2,12,0,0,0,1,0,0,0,0.0
2014-12-11,117.65699768066406,119.43099975585938,117.47000122070312,117.70899963378906,0,1.4761434282575334,-0.009269689037680471,1.3284607021358679,0.035228252302273944,1.4761434282575334,47.608675031140024,114.36278668909345,1.7511967817519576,51.74481928013027,121.6709976196289,105.5,121.6709976196289,105.5,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,0,0,0,0,20.0,1.0,0.7549935953839585,1,0,0,1,1,0,119.18966674804688,120.06033325195312,118.4713363647461,120.7786636352539,117.60066986083984,119.18966674804688,119.79666355895996,118.58266993713379,120.17166682434082,118.20766667175293,25.0,114.36278668909345,107.03336979361583,1,207.52822625702757,207.9432827095416,207.1131698045135,207.52822625702757,10000.0,41.21466994513441,210.42603669277523,-1,-0.665216913745516,0,0.0,0.0,0.0,0.0,0.0,3.560753302370951e-73,0.0,3.560753302370951e-73,3.560753302370951e-73,1.8425053613231193e-73,3.560753302370951e-73,0.0,3,12,0,0,0,1,0,0,0,0.0
2014-12-12,119.0019989013672,119.1780014038086,118.08999633789062,119.00700378417967,0,1.5185721261160714,0.007261577693072592,0.7164658478887472,0.0032957820879223965,1.5185721261160714,55.34037710138787,114.54491284968508,1.6288173960895875,47.11423582663535,121.6709976196289,105.5,121.6709976196289,105.5,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,0,0,0,0,19.0,1.0,0.835261008744718,1,0,0,0,1,0,118.20333353678386,118.93666585286459,116.97566731770834,120.16433207194011,116.24233500162761,118.20333353678386,118.95243497721354,117.45423209635418,119.41523063151043,116.99143644205729,10.0,114.54491284968508,107.15251043033787,1,209.0047503878936,209.4227598886694,208.58674088711783,209.0047503878936,10000.0,42.84543700230943,210.37029997493673,-1,-0.7447487246250704,0,0.0,0.0,0.0,0.0,0.0,8.693245367116548e-77,0.0,8.693245367116548e-77,8.693245367116548e-77,4.095756123251343e-77,8.693245367116548e-77,0.0,4,12,0,0,0,1,0,0,0,0.0
2014-12-15,118.11100006103516,119.01100158691406,117.98300170898438,118.16500091552734,0,1.5398575919015067,-0.004594735240566932,0.6675941225579521,0.03506873283360189,1.5398575919015067,48.79149837611582,114.68687708756124,1.4472057694121645,42.95955944937487,121.6709976196289,105.5,121.6709976196289,105.5,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,120.68000030517578,120.197998046875,120.68000030517578,119.90799713134766,0,0,0,0,19.0,1.0,0.7831923059684417,1,0,0,1,1,0,118.75833384195964,119.42667134602866,118.33866628011069,119.84633890787761,117.67032877604167,118.75833384195964,119.1739517771403,118.34271590677898,119.43072097269695,118.08594671122233,25.0,114.68687708756124,107.262087450091,1,211.67693638836727,212.100290261144,211.25358251559047,211.67693638836727,10000.0,48.822559327277474,210.4215406186007,1,-0.7590241632514423,1,0.0,0.0,0.0,0.0,0.0,1.2653426179358977e-87,0.0,1.2653426179358977e-87,1.2653426179358977e-87,5.435856141904483e-88,1.2653426179358977e-87,0.0,0,12,0,0,0,1,0,0,0,0.0
2014-12-16,117.7519989013672,117.9459991455078,115.58000183105467,117.74099731445312,0,1.6523573739188069,-0.002171584331799454,1.4318920058085356,-0.006658115906236942,1.6523573739188069,49.744180222024895,114.80664650822368,1.2546014353836341,41.04586578427074,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,1,120.68000030517578,120.197998046875,118.08999633789062,117.9459991455078,120.68000030517578,120.197998046875,118.08999633789062,117.9459991455078,0,1,0,0,20.0,1.0,0.35478525325073207,0,1,1,0,0,1,118.38633473714192,118.78966776529947,117.76166788736978,119.41433461507161,117.35833485921223,118.38633473714192,118.77903069051106,117.99363878377278,119.02163866170247,117.75103081258138,45.0,114.80664650822368,107.3663552099354,1,214.48269673761484,214.91166213109008,214.0537313441396,214.48269673761484,10000.0,52.90453884176296,210.58080164287574,1,-0.7420610393794647,1,0.0,0.0,0.0,0.0,0.0,3.0884613569790356e-91,0.0,3.0884613569790356e-91,3.0884613569790356e-91,1.2676857033846816e-91,3.0884613569790356e-91,0.0,1,12,0,0,0,1,0,0,0,0.0
2014-12-17,116.5469970703125,117.49700164794922,116.46399688720705,116.61299896240234,0,1.7034290858677466,-0.005624147428301945,0.6064266304434673,0.0387464865062003,1.7034290858677466,45.99133912729683,114.87748385936794,0.9994203771021546,39.33971119555429,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,1,120.68000030517578,120.197998046875,117.98300170898438,117.49700164794922,120.68000030517578,120.197998046875,117.98300170898438,117.49700164794922,0,1,0,0,21.0,1.0,0.1695941299590805,0,1,0,0,0,1,117.08899943033855,118.59799702962242,116.2319997151693,119.45499674479167,114.72300211588542,117.08899943033855,117.99281040445965,116.18518845621745,118.55118577067057,115.62681309000652,30.0,114.87748385936794,107.4583616154326,1,213.8151398979093,214.24277017770515,213.3875096181135,213.8151398979093,10000.0,51.699280605564525,210.70763843719078,1,-0.6986988078457066,1,0.0,0.0,0.0,0.0,0.0,7.540188410491572e-95,0.0,7.540188410491572e-95,7.540188410491572e-95,2.9662883442880396e-95,7.540188410491572e-95,0.0,2,12,0,0,0,1,0,0,0,0.0
2014-12-18,118.74400329589844,119.28800201416016,118.26300048828124,118.7959976196289,0,1.8192149571010046,0.010290168497375574,0.5634306830416035,0.028580637778684432,1.8192149571010046,53.26101948986471,115.0311510656527,0.9622451345566247,35.39768862660223,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,118.26300048828124,117.9459991455078,117.98300170898438,117.49700164794922,118.26300048828124,117.9459991455078,117.98300170898438,117.49700164794922,1,0,0,0,21.0,1.0,0.5279917931657323,1,0,0,0,1,0,116.85799916585286,117.25200144449867,116.2189966837565,117.89100392659503,115.82499440511069,116.85799916585286,117.25260698445636,116.46339134724936,117.49639610799153,116.21960222371419,30.0,115.0311510656527,107.57117391398181,1,213.7947121223616,214.22230154660636,213.36712269811687,213.7947121223616,10000.0,46.36859844349316,210.82870015033475,1,-0.6436444103492813,1,0.0,0.0,0.0,0.0,0.0,1.840866311128387e-98,0.0,1.840866311128387e-98,1.840866311128387e-98,6.516241248452452e-99,1.840866311128387e-98,0.0,3,12,0,0,0,1,0,0,0,0.0
2014-12-19,118.90299987792967,119.48899841308594,118.83000183105467,118.93800354003906,0,1.7797862461635046,0.0006716403755097759,0.3702672629658718,0.01966734049374911,1.7797862461635046,50.268601334699426,115.18436096660902,0.9334815833692716,31.988663128014213,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,118.83000183105467,117.49700164794922,117.98300170898438,117.49700164794922,118.83000183105467,117.49700164794922,117.98300170898438,117.49700164794922,1,0,0,0,22.0,1.0,0.5513058661579575,1,0,0,0,1,0,118.78233337402344,119.30166625976564,118.27666473388672,119.80733489990236,117.75733184814452,118.78233337402344,119.17388395690918,118.3907827911377,119.41578431701662,118.14888243103026,30.0,115.18436096660902,107.68427669633064,1,212.97996807869995,213.40592801485732,212.55400814254256,212.97996807869995,10000.0,55.908402204195596,210.91306359850594,1,-0.6109097586151258,1,0.0,0.0,0.0,0.0,0.0,4.494302517403273e-102,0.0,4.494302517403273e-102,4.494302517403273e-102,1.4376672922459954e-102,4.494302517403273e-102,0.0,4,12,0,0,0,1,0,0,0,0.0
2014-12-22,119.49500274658205,119.99199676513672,119.31800079345705,119.49700164794922,0,1.778928484235492,0.0026419902131984505,0.37887749712958707,0.0011236547083748182,1.778928484235492,54.31454289848028,115.35348413058315,0.9449005124618282,28.26126459274867,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,119.31800079345705,119.28800201416016,117.98300170898438,117.49700164794922,119.31800079345705,119.28800201416016,117.98300170898438,117.49700164794922,1,0,0,0,23.0,1.0,0.6430803686061041,1,0,0,1,1,0,119.08566792805989,119.34133402506511,118.68233744303384,119.74466451009116,118.42667134602863,119.08566792805989,119.33740462239584,118.83393123372394,119.49292781575521,118.67840804036457,45.0,115.35348413058315,107.80181624808804,1,214.92869513575124,215.35855252602275,214.49883774547973,214.92869513575124,10000.0,54.2686463439977,211.0705393450646,1,-0.5005045056488728,1,0.0,0.0,0.0,0.0,0.0,6.541668011210422e-113,0.0,6.541668011210422e-113,6.541668011210422e-113,1.8487581054273772e-113,6.541668011210422e-113,0.0,0,12,0,0,0,1,0,0,0,0.0
2014-12-23,120.14199829101562,120.78800201416016,120.04399871826172,120.1500015258789,0,1.768571036202568,0.0030898228703316525,0.42068047065609704,0.0045252549654242885,1.768571036202568,53.52871834066178,115.5415828519673,0.9951700282243223,24.1053751343647,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,120.04399871826172,119.48899841308594,117.98300170898438,117.49700164794922,120.04399871826172,119.48899841308594,117.98300170898438,117.49700164794922,1,0,0,0,24.0,1.0,0.7502877778042215,1,0,0,1,1,0,119.60233306884766,119.88666534423827,119.2126693725586,120.27632904052733,118.92833709716798,119.60233306884766,119.85979953002929,119.34486660766602,120.0188625793457,119.18580355834962,45.0,115.5415828519673,107.92468376328995,1,214.72869431372996,215.1581517023574,214.2992369251025,214.72869431372996,10000.0,56.925816644452524,211.21399640265932,1,-0.355659790210596,1,0.0,0.0,0.0,0.0,0.0,1.596697098195171e-116,0.0,1.596697098195171e-116,1.596697098195171e-116,3.848898252794615e-117,1.596697098195171e-116,0.0,1,12,0,0,0,1,0,0,0,0.0
2014-12-24,120.6760025024414,120.6989974975586,120.2770004272461,120.69000244140624,0,1.7360709054129475,0.002588828354447179,0.2430759417698567,0.008064151597252572,1.7360709054129475,53.08890944516804,115.74348165939628,1.066291003599133,20.48093128411569,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,1,0,120.2770004272461,119.99199676513672,117.98300170898438,117.49700164794922,120.2770004272461,119.99199676513672,117.98300170898438,117.49700164794922,1,0,0,0,24.0,1.0,0.8389433826135841,1,0,0,0,1,0,120.32733408610027,120.61066945393881,119.86666615804037,121.0713373819987,119.58333079020183,120.32733408610027,120.61154334513347,120.04312482706706,120.7871281229655,119.86754004923503,30.0,115.74348165939628,108.05170185958961,1,215.9851257824347,216.4170960339996,215.55315553086984,215.9851257824347,10000.0,60.87077129123727,211.40109951559168,1,-0.1583421128134168,1,0.0,0.0,0.0,0.0,0.0,3.8981860425972865e-120,0.0,3.8981860425972865e-120,3.8981860425972865e-120,7.983848047113392e-121,3.8981860425972865e-120,0.0,2,12,0,0,0,1,0,0,0,0.0
2014-12-25,120.39900207519533,120.45899963378906,119.9990005493164,120.45899963378906,0,1.6443568638392847,-0.0011639917087732233,0.2797440717330903,0.03648694508663528,1.6443568638392847,52.37851094287805,115.92840393290189,1.0914335266771786,17.26606307164108,121.6709976196289,115.58000183105467,121.6709976196289,115.58000183105467,121.6709976196289,0,0,0,1.0,0,0,109.1969985961914,112.46299743652344,0.0,0,112.46299743652344,109.1969985961914,79.01100158691406,78.36000061035156,0,0,0,0,120.2770004272461,119.99199676513672,117.98300170898438,117.49700164794922,120.2770004272461,119.99199676513672,117.98300170898438,117.49700164794922,1,0,0,0,24.0,1.0,0.8010180883537361,1,0,0,0,1,0,120.55533345540364,120.83366648356119,120.41166941324869,120.97733052571614,120.13333638509114,120.55533345540364,120.71653633626302,120.39413057454426,120.81612764485676,120.29453926595052,30.0,115.92840393290189,108.17515755883538,1,215.9851257824347,216.4170960339996,215.55315553086984,215.9851257824347,10000.0,55.39780200033121,211.5808652515463,1,0.05567027295866823,1,0.0,0.0,0.0,0.0,0.0,9.517055767921323e-124,0.0,9.517055767921323e-124,9.517055767921323e-124,1.6432208514525509e-124,9.517055767921323e-124,0.0,3,12,0,0,0,1,0,0,0,0.0
