time,open,high,low,close,volume,atr_norm,norm_return,norm_high_low,norm_body,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_GBP,csm_USD,csm_base,csm_quote,csm_diff,news_impact_GBP,news_impact_USD,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,hour,is_london_session,is_new_york_session,is_tokyo_session,london_open,new_york_open,london_close,dxy_corr_30d
2006-01-06,1.755309820175171,1.7721070051193235,1.7519885301589966,1.7707891464233398,0,0.01430987460272648,0.6162578197396467,1.4059155316772465,1.081723402748732,0.01430987460272648,53.714742437304224,1.747874242979529,0.00143792435540524,24.534603897784507,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7467858791351318,1.7252088785171509,1.7530940771102903,1.7455966472625732,1.7467858791351318,1.7252088785171509,1.7530940771102903,1.7455966472625732,0,1,0,0,9.0,1.0,0.8515330053769592,1,0,0,0,1,0,1.754435936609904,1.759672244389852,1.7500735123952231,1.764034668604533,1.7448372046152751,1.754435936609904,1.7581026522318524,1.7507692209879557,1.7603679529825846,1.7485039202372235,30.0,1.747874242979529,1.7857692400710563,1,395.9039021199959,396.6957099242359,395.112094315756,395.9039021199959,10000.0,26.56383035790195,425.8349165713508,-1,-0.2964841282843615,1,9.695184258897292,10.0,9.695184258897292,10.0,-0.3048157411027077,5.124769377240229e-127,0.0,6.405961721550286e-127,6.405961721550286e-127,1.5716773342260598e-127,5.124769377240229e-127,0.0,4,1,0,0,0,1,0,0,0,0.0
2006-01-09,1.7690036296844482,1.7725154161453247,1.7632951736450195,1.7646021842956543,0,0.013896865504128528,-0.2514164858474834,0.6634764147041644,-0.31672216928963937,0.013896865504128528,53.626869334959494,1.7485302406782008,0.0028292090197772346,22.663254009682646,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,1,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,10.0,1.0,0.7587590092666743,1,0,0,1,1,0,1.76496156056722,1.7779345909754434,1.7578161160151164,1.785080035527547,1.744843085606893,1.76496156056722,1.772646818002065,1.757276303132375,1.777394778092702,1.752528343041738,45.0,1.7485302406782008,1.7855586226006543,1,389.4533394567545,390.2322461356681,388.674432777841,389.4533394567545,10000.0,13.92517912217859,424.40818805705294,-1,-0.3274680467255379,1,10.0,10.0,10.0,10.0,0.0,7.459342082582602e-138,0.0,9.324177603228253e-138,9.324177603228253e-138,2.1131620545335585e-138,7.459342082582602e-138,0.0,0,1,0,0,0,1,0,0,0,0.0
2006-01-10,1.7652873992919922,1.769911527633667,1.7624871730804443,1.764508605003357,0,0.012976322855268143,-0.004086780397574728,0.5721462571508467,-0.06001656226664229,0.012976322855268143,60.052912295146385,1.749156843200756,0.003879540149232863,23.94605999120582,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,9.0,1.0,0.7573557802310948,1,0,0,1,1,0,1.7668042580286663,1.770313342412313,1.7610930999120078,1.7760245005289714,1.757584015528361,1.7668042580286663,1.7703263906637827,1.7632821253935498,1.772502367893855,1.7611061481634775,45.0,1.749156843200756,1.7853491696892385,1,393.41073834363993,394.1975598203272,392.62391686695264,393.41073834363993,10000.0,17.451908092728644,423.1926017937818,-1,-0.3324993279974001,1,10.0,10.0,10.0,10.0,0.0,1.8206839352431412e-141,0.0,2.2758549190539264e-141,2.2758549190539264e-141,5.4497758422946185e-142,1.8206839352431412e-141,0.0,1,1,0,0,0,1,0,0,0,0.0
2006-01-11,1.7646021842956543,1.767815113067627,1.7527869939804075,1.766690731048584,0,0.013243181364876852,0.09338211921187978,1.134781641447316,0.15770732842705495,0.013243181364876852,65.47563119787216,1.7498444466457688,0.004832310602992829,25.22510116091723,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,1,0,0,9.0,1.0,0.7900769362773138,1,0,0,0,1,0,1.7656357685724895,1.7687843640645347,1.761360009511312,1.7730601231257122,1.7582114140192668,1.7656357685724895,1.7684718720118207,1.7627996651331583,1.770224019686381,1.761047517458598,50.0,1.7498444466457688,1.7851635135833614,1,390.47213478725376,391.25307905682826,389.6911905176793,390.47213478725376,10000.0,19.06836484581538,421.9094462248984,-1,-0.34711836853187455,1,10.0,10.0,10.0,10.0,0.0,4.445028873897517e-145,0.0,5.556286092371896e-145,5.556286092371896e-145,1.4015787875907859e-145,4.445028873897517e-145,0.0,2,1,0,0,0,1,0,0,0,0.0
2006-01-12,1.7665971517562866,1.771698832511902,1.758891224861145,1.7609044313430786,0,0.013516749654497404,-0.24230820685910354,0.9475360554965673,-0.4211604534166895,0.013516749654497404,64.45762142541984,1.7502781715358595,0.0050621289523313795,27.586664143301196,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,9.0,1.0,0.7033109055028028,1,0,0,1,1,0,1.7624309460322063,1.772074898084005,1.7570467789967856,1.7774590651194258,1.7474028269449868,1.7624309460322063,1.768171687523524,1.7566902045408885,1.771718323628108,1.7531435684363046,45.0,1.7502781715358595,1.7849221296804731,1,390.6359203655284,391.4171922062595,389.85464852479737,390.6359203655284,10000.0,19.30787569025152,420.68303344609956,-1,-0.34895068074318825,1,9.82539748688711,10.0,9.82539748688711,10.0,-0.1746025131128892,1.085212127400598e-148,0.0,1.3565151592507474e-148,1.3565151592507474e-148,3.7421728103547103e-149,1.085212127400598e-148,0.0,3,1,0,0,0,1,0,0,0,0.0
2006-01-13,1.7605013847351074,1.777714490890503,1.7597888708114624,1.7774933576583862,0,0.014490119048527293,0.6501454659304725,1.237092671151132,1.1726593043420022,0.014490119048527293,71.52245321039257,1.751345433736743,0.006507831137765763,30.175465375146736,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,9.0,1.0,0.9520631935705297,1,0,0,0,1,0,1.7638314962387085,1.768771767616272,1.755964159965515,1.7766391038894656,1.7510238885879514,1.7638314962387085,1.7687240023612978,1.7589389901161192,1.7717465977668763,1.7559163947105407,30.0,1.751345433736743,1.7848482115509001,1,385.2129566782132,385.9833825915696,384.4425307648568,385.2129566782132,10000.0,17.52559763268482,419.29205004343737,-1,-0.39817870244417636,1,10.0,10.0,10.0,10.0,0.0,2.6494436704116067e-152,0.0,3.3118045880145082e-152,3.3118045880145082e-152,9.993524467488388e-153,2.6494436704116067e-152,0.0,4,1,0,0,0,1,0,0,0,0.0
2006-01-16,1.777714490890503,1.779897928237915,1.7652873992919922,1.7664098739624023,0,0.014703929424285889,-0.4240674031337489,0.9936479239210186,-0.7688160492275762,0.014703929424285889,65.24166204056857,1.7519361960985336,0.006682187926813743,33.31191976600482,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,0,0,0,0,8.0,1.0,0.7858654616176639,1,0,0,1,1,0,1.7716655731201172,1.783542275428772,1.7656166553497314,1.7895911931991577,1.7537399530410767,1.7716655731201172,1.7785131599903106,1.7648179862499238,1.7827436063289643,1.76058753991127,25.0,1.7519361960985336,1.7846647455052436,1,385.2129566782132,385.9833825915696,384.4425307648568,385.2129566782132,10000.0,18.765356207224983,417.955615009507,-1,-0.41551129280438537,1,7.955340657712804,10.0,7.955340657712804,10.0,-2.044659342287196,3.8563894706957836e-163,0.0,4.82048683836973e-163,4.82048683836973e-163,1.6057967079285468e-163,3.8563894706957836e-163,0.0,0,1,0,0,0,1,0,0,0,0.0
2006-01-17,1.7665035724639893,1.770005464553833,1.7596030235290527,1.7671903371810913,0,0.013539603778294154,0.03263284976602365,0.7682972999148481,0.0507226598612161,0.013539603778294154,71.61984134735377,1.7525343977096144,0.0068049011330932885,35.297507248685605,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,7.0,1.0,0.7975685705296877,1,0,0,0,1,0,1.7705317338307698,1.7757760683695474,1.7611655394236245,1.7851422627766926,1.755921204884847,1.7705317338307698,1.7761129558881124,1.7649505117734272,1.77956104071935,1.7615024269421895,30.0,1.7525343977096144,1.7844908707955505,1,386.81638539021225,387.5900181609927,386.04275261943184,386.81638539021225,10000.0,23.453768927386022,416.73446874992686,-1,-0.43109629570930086,1,10.0,10.0,10.0,10.0,0.0,9.41271533012424e-167,0.0,1.17658941626553e-166,1.17658941626553e-166,4.1530673449359315e-167,9.41271533012424e-167,0.0,1,1,0,0,0,1,0,0,0,0.0
2006-01-18,1.7670029401779177,1.7702873945236206,1.7596030235290527,1.7622076272964478,0,0.013567251818520682,-0.20782145795869397,0.7875118069219158,-0.35344762119944273,0.013567251818520682,66.92271454369383,1.752913740046353,0.00642601409726562,37.21550219656655,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7381027936935425,1.7437094449996948,0.0,0,1.7966868877410889,1.7825946807861328,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,7.0,1.0,0.7228524339320443,1,0,0,1,1,0,1.7655996084213257,1.7715961933135986,1.7611937522888184,1.776002049446106,1.7551971673965454,1.7655996084213257,1.7695733408927918,1.7616258759498595,1.7720283169746398,1.7591708998680116,45.0,1.752913740046353,1.7842691469796392,1,393.0699812057295,393.8561211681409,392.283841243318,393.0699812057295,10000.0,32.77413159770272,415.8064496305466,-1,-0.4321276733022818,1,10.0,10.0,10.0,10.0,0.0,2.2980260667040268e-170,0.0,2.8725325833800334e-170,2.8725325833800334e-170,1.069027426664886e-170,2.2980260667040268e-170,0.0,2,1,0,0,0,1,0,0,0,0.0
2006-01-19,1.762300968170166,1.7632019519805908,1.7535861730575562,1.7570061683654783,0,0.013403228351048077,-0.22022097465174462,0.7174225993309107,-0.39503914027352155,0.013403228351048077,66.50346717642105,1.7530742274314168,0.005641003153365798,35.52178126935203,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,1,0,1.7535861730575562,1.7632019519805908,0.0,0,1.7632019519805908,1.7535861730575562,1.7437094449996948,1.7381027936935425,1,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,7.0,2.0,0.6448561377416738,1,0,0,1,1,0,1.7640326817830403,1.7684623400370278,1.75777796904246,1.7747170527776082,1.7533483107884724,1.7640326817830403,1.7681141115029653,1.7599512520631153,1.7706356230576832,1.7574297405083974,65.0,1.7530742274314168,1.783997873560593,1,383.471453794233,384.2383967018216,382.7045108866446,383.471453794233,10000.0,28.424152220624578,414.53841057814213,-1,-0.4228298292591398,1,10.0,10.0,10.0,10.0,0.0,5.610415201832506e-174,0.0,7.013019002290632e-174,7.013019002290632e-174,2.4911492703717724e-174,5.610415201832506e-174,0.0,3,1,0,0,0,1,0,0,0,0.0
2006-01-20,1.756913423538208,1.773301124572754,1.754786252975464,1.7710086107254028,0,0.014295646122523717,0.5574766972334046,1.2951405930591997,0.9859776232839832,0.014295646122523717,71.15137961973589,1.7537775365802006,0.006078685101776227,34.10387196887545,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,-1.0,0,0,1.7535861730575562,1.7632019519805908,0.0,0,1.7632019519805908,1.7535861730575562,1.7437094449996948,1.7381027936935425,1,0,0,0,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1.7632951736450195,1.758798360824585,1.7530940771102903,1.7455966472625732,1,0,0,0,7.0,1.0,0.8548238902871526,1,0,0,0,1,0,1.7579314311345418,1.7622766892115274,1.7526609102884927,1.7675472100575764,1.748315652211507,1.7579314311345418,1.761604658683141,1.7542582035859424,1.763873982508977,1.7519888797601064,50.0,1.7537775365802006,1.783868627164223,1,386.7225140353581,387.4959590634288,385.9490690072873,386.7225140353581,10000.0,31.891252613751078,413.4475911058761,-1,-0.4457910919516618,1,10.0,10.0,10.0,10.0,0.0,1.3697302738848843e-177,0.0,1.7121628423561052e-177,1.7121628423561052e-177,5.839138236557849e-178,1.3697302738848843e-177,0.0,4,1,0,0,0,1,0,0,0,0.0
2006-01-23,1.772986888885498,1.7886848449707031,1.7726095914840698,1.786511778831482,0,0.013423706804003035,0.6521197083235777,1.197527160071729,1.007537645410333,0.013423706804003035,67.4598391921187,1.7550612323547607,0.0075890455074056895,35.38516486564702,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,1,0,1.0,0,0,1.7535861730575562,1.7632019519805908,0.0,0,1.7632019519805908,1.7535861730575562,1.7437094449996948,1.7381027936935425,0,0,1,0,1.7726095914840698,1.7632019519805908,1.7530940771102903,1.7455966472625732,1.7726095914840698,1.7632019519805908,1.7530940771102903,1.7455966472625732,1,0,0,0,8.0,1.0,1.0872951464363345,1,0,0,0,1,0,1.7663653294245403,1.7779444058736165,1.7594295342763266,1.78488020102183,1.7478504578272505,1.7663653294245403,1.773438010374705,1.7592926484743756,1.7778075200716654,1.7549231387774151,30.0,1.7550612323547607,1.7838949271808127,1,383.6174402851905,384.3846751657609,382.85020540462017,383.6174402851905,10000.0,35.85008788813373,412.2777812697708,-1,-0.49833009368152087,1,10.0,10.0,10.0,10.0,0.0,1.9937066278832403e-188,0.0,2.4921332848540505e-188,2.4921332848540505e-188,8.818454715172704e-189,1.9937066278832403e-188,0.0,0,1,0,0,0,1,0,0,0,0.0
2006-01-24,1.78670334815979,1.789709210395813,1.7812929153442385,1.783484935760498,0,0.013003119400569354,-0.13029761633853962,0.6472520010241519,-0.24751079338324547,0.013003119400569354,62.71595241487868,1.75617588739028,0.008444433893533665,37.727729895941444,1.7806901931762695,1.7140016555786133,1.7806901931762695,1.7140016555786133,1.7806901931762695,0,0,0,1.0,0,0,1.7535861730575562,1.7632019519805908,0.0,0,1.7632019519805908,1.7535861730575562,1.7437094449996948,1.7381027936935425,0,0,1,0,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,1,0,0,0,9.0,1.0,1.0419073904587577,1,0,0,0,1,0,1.782602071762085,1.7925945520401,1.7765192985534668,1.7986773252487183,1.7665268182754517,1.782602071762085,1.7887428185939789,1.776461324930191,1.7925365784168243,1.7726675651073456,30.0,1.75617588739028,1.7838908476641926,1,384.221294809194,384.9897373988124,383.4528522195756,384.221294809194,10000.0,37.71746890692402,411.1775268987678,-1,-0.5451883530937446,1,10.0,10.0,10.0,10.0,0.0,4.866259770349652e-192,0.0,6.082824712937065e-192,6.082824712937065e-192,2.2949116777404713e-192,4.866259770349652e-192,0.0,1,1,0,0,0,1,0,0,0,0.0
2006-01-25,1.783484935760498,1.793014407157898,1.7820864915847778,1.7840895652770996,0,0.013098061084747299,0.02588289721546317,0.8343155145188383,0.04616175727762134,0.013098061084747299,64.17687653265429,1.7572705414250573,0.009066609668678671,40.24979810407537,1.793014407157898,1.7140016555786133,1.793014407157898,1.7140016555786133,1.7806901931762695,0,0,0,1.0,0,0,1.7535861730575562,1.7632019519805908,0.0,0,1.7632019519805908,1.7535861730575562,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,0,0,0,0,9.0,1.0,0.887045550212958,1,0,0,0,1,0,1.784829020500183,1.7883651256561277,1.7799488306045532,1.7932453155517576,1.7764127254486086,1.784829020500183,1.7880440452098845,1.7816139957904817,1.7900302908420562,1.77962775015831,10.0,1.7572705414250573,1.7838928249538732,1,381.94616121557,382.7100535380012,381.1822688931388,381.94616121557,10000.0,29.07839858582662,410.03119883276,-1,-0.6189677308964611,1,10.0,10.0,10.0,10.0,0.0,1.1880516309494136e-195,0.0,1.4850645386867669e-195,1.4850645386867669e-195,5.977354785366419e-196,1.1880516309494136e-195,0.0,2,1,0,0,0,1,0,0,0,0.0
2006-01-26,1.7838984727859497,1.7885888814926147,1.7785050868988037,1.7813880443572998,0,0.012381298201424735,-0.12229972997755165,0.8144375839886222,-0.20275970966929974,0.012381298201424735,55.97291864845833,1.7582163258537726,0.009235240192142502,41.36678785634624,1.793014407157898,1.7140016555786133,1.793014407157898,1.7140016555786133,1.793014407157898,0,0,0,1.0,0,0,1.7535861730575562,1.7632019519805908,0.0,0,1.7632019519805908,1.7535861730575562,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,1,0,0,0,8.0,1.0,0.8528546017166385,1,0,0,0,1,0,1.786396821339925,1.7907071510950723,1.7797792355219522,1.7973247369130452,1.775468905766805,1.786396821339925,1.7905712850888569,1.7822223575909932,1.7931502731641134,1.7796433695157368,30.0,1.7582163258537726,1.7838679017638577,1,384.00993806394047,384.7779579400684,383.2419181878126,384.00993806394047,10000.0,37.52933379336256,409.0107572339828,-1,-0.6744258555164022,1,8.618117457886438,10.0,8.618117457886438,10.0,-1.381882542113562,2.900516677080394e-199,0.0,3.6256458463504926e-199,3.6256458463504926e-199,1.4998132256822375e-199,2.900516677080394e-199,0.0,3,1,0,0,0,1,0,0,0,0.0
2006-01-27,1.7815150022506714,1.7876935005187988,1.7673152685165403,1.7676901817321775,0,0.01317829745156426,-0.5834920822323924,1.5463478554158476,-1.0490596808355446,0.01317829745156426,51.60439598554148,1.75858784961371,0.008169406231118392,40.608989096815144,1.793014407157898,1.7140016555786133,1.793014407157898,1.7140016555786133,1.793014407157898,0,0,0,1.0,0,0,1.7535861730575562,1.7632019519805908,0.0,0,1.7632019519805908,1.7535861730575562,1.7437094449996948,1.7381027936935425,0,0,0,0,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,1.7812929153442385,1.773301124572754,1.7530940771102903,1.7455966472625732,1,0,0,0,8.0,1.0,0.6794919184619326,1,0,0,1,1,0,1.782827337582906,1.7871495882670083,1.7770657936731973,1.792911132176717,1.772743542989095,1.782827337582906,1.7866793471177418,1.7789753280480702,1.7890591226418813,1.7765955525239308,45.0,1.75858784961371,1.7837069294252341,1,383.9070707346716,384.6748848761409,383.1392565932022,383.9070707346716,10000.0,43.291897267131596,408.0262989398922,-1,-0.7440956848387994,1,10.0,10.0,10.0,10.0,0.0,7.081339543653281e-203,0.0,8.8516744295666e-203,8.8516744295666e-203,3.594575503988275e-203,7.081339543653281e-203,0.0,4,1,0,0,0,1,0,0,0,0.0
